tn(s),xi(m),T_AgTop_tn_2_xi(K),T_AgTop_tn_1_xi(K),T_AgTop_tn_xi(K),T_supra_tn_2_xi(K),T_supra_tn_1_xi(K),T_supra_tn_xi(K),T_hast_tn_2_xi(K),T_hast_tn_1_xi(K),T_hast_tn_xi(K),Q_Ag_tn_1_xi(W/m3),Q_Ag_tn_xi(W/m3),Q_supra_tn_1_xi(W/m3),Q_supra_tn_xi(W/m3),Q_hast_tn_1_xi(W/m3),Q_hast_tn_xi(W/m3)
0.0002,0.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.165987252,0.169531417,0.0,0.0
0.0002,0.0001,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.878644648,0.897405494,0.0,0.0
0.0002,0.0002,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.4236101,4.51806316,0.0,0.0
0.0002,0.0003,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,21.1819265,21.6342036,0.0,0.0
0.0002,0.0004,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,96.4670758,98.5268437,0.0,0.0
0.0002,0.0005,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,417.847505,426.769397,0.0,0.0
0.0002,0.0006,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1721.39903,1758.15439,0.0,0.0
0.0002,0.0007,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,6744.81958,6888.83517,0.0,0.0
0.0002,0.0008,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,25135.3051,25671.9949,0.0,0.0
0.0002,0.0009,77.0,77.0,77.000001,77.0,77.0,77.000001,77.0,77.0,77.0,0.0,0.0,89088.7835,90991.0098,0.0,0.0
0.0002,0.001,77.0,77.000001,77.000002,77.0,77.000001,77.000002,77.0,77.0,77.0,0.0,0.0,300321.855,306734.336,0.0,0.0
0.0002,0.0011,77.0,77.000004,77.000006,77.0,77.000004,77.000006,77.0,77.0,77.0,0.0,0.0,962888.251,983447.87,0.0,0.0
0.0002,0.0012,77.0,77.000011,77.000018,77.0,77.000011,77.000018,77.0,77.0,77.0,0.0,0.0,2936228.7,2998923.15,0.0,0.0
0.0002,0.0013,77.000001,77.000031,77.000049,77.000001,77.00003,77.000049,77.0,77.0,77.0,0.0,0.0,8515867.86,8697698.93,0.0,0.0
0.0002,0.0014,77.000003,77.000083,77.000131,77.000003,77.000082,77.00013,77.0,77.0,77.0,0.0,0.0,23490539.4,23992110.1,0.0,0.0
0.0002,0.0015,77.000009,77.000212,77.000331,77.000009,77.00021,77.000328,77.0,76.999999,76.999999,0.0,0.0,61628572.5,62944467.6,0.0,0.0
0.0002,0.0016,77.000022,77.000517,77.000797,77.000022,77.000514,77.000792,77.0,76.999998,76.999997,0.0,0.0,153778729.0,157062217.0,0.0,0.0
0.0002,0.0017,77.000053,77.001204,77.001833,77.000053,77.001195,77.001823,77.0,76.999995,76.999993,0.0,0.0,364951766.0,372744227.0,0.0,0.0
0.0002,0.0018,77.000119,77.002667,77.004019,77.000119,77.002649,77.003997,77.0,76.999989,76.999984,0.0,0.0,823758129.0,841347037.0,0.0,0.0
0.0002,0.0019,77.000256,77.005626,77.008396,77.000255,77.005591,77.008354,77.0,76.999978,76.999967,0.0,0.0,1768434580.0,1806194250.0,0.0,0.0
0.0002,0.002,77.000523,77.011304,77.016721,77.00052,77.011237,77.01664,77.000001,76.999955,76.999935,0.0,0.0,3610799110.0,3687897000.0,0.0,0.0
0.0002,0.0021,77.001014,77.021628,77.031736,77.001008,77.021504,77.031591,77.000002,76.999913,76.999876,0.0,0.0,7012012730.0,7161733430.0,0.0,0.0
0.0002,0.0022,77.001871,77.039403,77.057398,77.001861,77.039187,77.05715,77.000003,76.999842,76.999776,0.0,0.0,12951113400.0,13227646000.0,0.0,0.0
0.0002,0.0023,77.003284,77.068354,77.098918,77.003267,77.067996,77.098513,77.000006,76.999725,76.999614,0.0,0.0,22750794100.0,23236569700.0,0.0,0.0
0.0002,0.0024,77.005482,77.112906,77.162428,77.005456,77.112337,77.161795,77.00001,76.999544,76.999365,0.0,0.0,38011154000.0,38822769300.0,0.0,0.0
0.0002,0.0025,77.008704,77.177569,77.254109,77.008664,77.176707,77.253165,77.000016,76.999282,76.999005,0.0,0.0,60401898900.0,61691602000.0,0.0,0.0
0.0002,0.0026,77.013146,77.265896,77.378734,77.013088,77.264649,77.377385,77.000025,76.998922,76.998516,0.0,0.0,91288310700.0,93237501500.0,0.0,0.0
0.0002,0.0027,77.018886,77.379092,77.53775,77.018805,77.377366,77.535909,77.000035,76.998461,76.99789,0.0,0.0,131221438000.0,134023282000.0,0.0,0.0
0.0002,0.0028,77.025806,77.514591,77.727356,77.025698,77.51231,77.72495,77.000048,76.997908,76.997144,0.0,0.0,179398767000.0,183229295000.0,0.0,0.0
