tn(s),xi(m),T_AgTop_tn_2_xi(K),T_AgTop_tn_1_xi(K),T_AgTop_tn_xi(K),T_supra_tn_2_xi(K),T_supra_tn_1_xi(K),T_supra_tn_xi(K),T_hast_tn_2_xi(K),T_hast_tn_1_xi(K),T_hast_tn_xi(K),Q_Ag_tn_1_xi(W/m3),Q_Ag_tn_xi(W/m3),Q_supra_tn_1_xi(W/m3),Q_supra_tn_xi(W/m3),Q_hast_tn_1_xi(W/m3),Q_hast_tn_xi(W/m3)
0.0002,0.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.19149241e-17,3.1254940699999996e-17,0.0,0.0
0.0002,0.0001,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.01711356e-16,3.93404182e-16,0.0,0.0
0.0002,0.0002,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.80834474e-15,4.70891077e-15,0.0,0.0
0.0002,0.0003,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,5.47316172e-14,5.35997969e-14,0.0,0.0
0.0002,0.0004,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,5.9243698e-13,5.80185703e-13,0.0,0.0
0.0002,0.0005,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,6.09827821e-12,5.97216911e-12,0.0,0.0
0.0002,0.0006,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,5.96943878e-11,5.84599402e-11,0.0,0.0
0.0002,0.0007,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,5.5567514e-10,5.44184079e-10,0.0,0.0
0.0002,0.0008,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.91891851e-09,4.81719794e-09,0.0,0.0
0.0002,0.0009,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.14075451e-08,4.05512595e-08,0.0,0.0
0.0002,0.001,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.31474813e-07,3.24620093e-07,0.0,0.0
0.0002,0.0011,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2.52338072e-06,2.47119857e-06,0.0,0.0
0.0002,0.0012,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1.82673783e-05,1.78896188e-05,0.0,0.0
0.0002,0.0013,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.000125756621,0.000123156042,0.0,0.0
0.0002,0.0014,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.000823278345,0.000806253394,0.0,0.0
0.0002,0.0015,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.00512535226,0.00501936275,0.0,0.0
0.0002,0.0016,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.0303432393,0.0297157576,0.0,0.0
0.0002,0.0017,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.170828907,0.167296257,0.0,0.0
0.0002,0.0018,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.914580579,0.895667547,0.0,0.0
0.0002,0.0019,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.65633035,4.56003996,0.0,0.0
0.0002,0.002,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,22.5437827,22.0775894,0.0,0.0
0.0002,0.0021,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,103.793699,101.647301,0.0,0.0
0.0002,0.0022,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,454.439825,445.042255,0.0,0.0
0.0002,0.0023,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1892.09516,1852.96765,0.0,0.0
0.0002,0.0024,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,7491.5341,7336.61322,0.0,0.0
0.0002,0.0025,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,28207.1847,27623.8753,0.0,0.0
0.0002,0.0026,77.0,77.0,77.000001,77.0,77.0,77.000001,77.0,77.0,77.0,0.0,0.0,100997.336,98908.7657,0.0,0.0
0.0002,0.0027,77.0,77.000001,77.000002,77.0,77.000001,77.000002,77.0,77.0,77.0,0.0,0.0,343891.38,336779.893,0.0,0.0
0.0002,0.0028,77.0,77.000004,77.000007,77.0,77.000004,77.000007,77.0,77.0,77.0,0.0,0.0,1113509.32,1090482.55,0.0,0.0
0.0002,0.0029,77.000001,77.000013,77.000021,77.000001,77.000013,77.000021,77.0,77.0,77.0,0.0,0.0,3428685.26,3357781.9,0.0,0.0
0.0002,0.003,77.000002,77.000037,77.000058,77.000002,77.000037,77.000058,77.0,77.0,77.0,0.0,0.0,10039742.6,9832126.16,0.0,0.0
0.0002,0.0031,77.000004,77.000101,77.000155,77.000004,77.0001,77.000154,77.0,77.0,76.999999,0.0,0.0,27956238.2,27378118.3,0.0,0.0
0.0002,0.0032,77.000011,77.00026,77.000396,77.000011,77.000258,77.000393,77.0,76.999999,76.999998,0.0,0.0,74028011.0,72497151.8,0.0,0.0
0.0002,0.0033,77.000028,77.000641,77.000962,77.000028,77.000637,77.000956,77.0,76.999997,76.999996,0.0,0.0,186412326.0,182557420.0,0.0,0.0
0.0002,0.0034,77.000068,77.001505,77.00223,77.000067,77.001494,77.002217,77.0,76.999994,76.999991,0.0,0.0,446389905.0,437158803.0,0.0,0.0
0.0002,0.0035,77.000154,77.003361,77.004926,77.000153,77.003339,77.004899,77.0,76.999987,76.999981,0.0,0.0,1016518530.0,995497476.0,0.0,0.0
0.0002,0.0036,77.000333,77.007149,77.010372,77.000331,77.007104,77.010319,77.000001,76.999971,76.99996,0.0,0.0,2201290860.0,2155769350.0,0.0,0.0
0.0002,0.0037,77.000685,77.014479,77.020814,77.000681,77.014392,77.020713,77.000001,76.999942,76.999919,0.0,0.0,4533156950.0,4439413710.0,0.0,0.0
0.0002,0.0038,77.001339,77.027921,77.039803,77.001332,77.027761,77.039621,77.000003,76.999887,76.999844,0.0,0.0,8877389520.0,8693809910.0,0.0,0.0
0.0002,0.0039,77.002492,77.051266,77.072527,77.002479,77.050984,77.072214,77.000005,76.999792,76.999716,0.0,0.0,16532213000.0,16190335800.0,0.0,0.0
0.0002,0.004,77.004409,77.089617,77.125915,77.004387,77.089146,77.1254,77.000008,76.999635,76.999505,0.0,0.0,29277763900.0,28672315600.0,0.0,0.0
0.0002,0.0041,77.007418,77.149146,77.208261,77.007383,77.148393,77.207452,77.000014,76.999391,76.999181,0.0,0.0,49306708400.0,48287072400.0,0.0,0.0
0.0002,0.0042,77.011871,77.236306,77.328141,77.011816,77.235156,77.326926,77.000022,76.999033,76.998707,0.0,0.0,78965122600.0,77332166500.0,0.0,0.0
0.0002,0.0043,77.018065,77.356425,77.4925,77.017985,77.354749,77.490755,77.000034,76.998539,76.998057,0.0,0.0,120261277000.0,117774339000.0,0.0,0.0
0.0002,0.0044,77.026146,77.511781,77.704073,77.026033,77.509447,77.701677,77.000049,76.997899,76.99722,0.0,0.0,174171665000.0,170569890000.0,0.0,0.0
0.0002,0.0045,77.035988,77.699541,77.958681,77.035837,77.696435,77.955531,77.000067,76.997125,76.996211,0.0,0.0,239877986000.0,234917439000.0,0.0,0.0
0.0002,0.0046,77.047109,77.910259,78.243163,77.046916,77.906306,78.239201,77.000088,76.996256,76.995081,0.0,0.0,314169830000.0,307672968000.0,0.0,0.0
0.0002,0.0047,77.058647,78.127551,78.535451,77.058412,78.122743,78.530681,77.00011,76.995359,76.99392,0.0,0.0,391290907000.0,383199223000.0,0.0,0.0
0.0002,0.0048,77.069437,78.329653,78.806632,77.069163,78.324064,78.801128,77.00013,76.994524,76.992842,0.0,0.0,463442897000.0,453859149000.0,0.0,0.0
0.0002,0.0049,77.078187,78.492897,79.025084,77.077882,78.486684,79.019003,77.000146,76.99385,76.991973,0.0,0.0,521980045000.0,511185780000.0,0.0,0.0
0.0002,0.005,77.083732,78.596055,79.162536,77.083407,78.589451,79.156108,77.000157,76.993423,76.991425,0.0,0.0,559078467000.0,547517027000.0,0.0,0.0
0.0002,0.0051,77.085281,78.624846,79.200827,77.084951,78.618133,79.194303,77.00016,76.993304,76.991272,0.0,0.0,569446367000.0,557670524000.0,0.0,0.0
0.0002,0.0052,77.082608,78.575171,79.134745,77.082288,78.568646,79.128386,77.000155,76.99351,76.991536,0.0,0.0,551561676000.0,540155679000.0,0.0,0.0
0.0002,0.0053,77.076103,78.454072,78.973211,77.075806,78.448007,78.967266,77.000143,76.99401,76.992179,0.0,0.0,508038395000.0,497532436000.0,0.0,0.0
0.0002,0.0054,77.066679,78.278093,78.737509,77.066415,78.272702,78.73219,77.000125,76.994737,76.993117,0.0,0.0,445000188000.0,435797825000.0,0.0,0.0
0.0002,0.0055,77.055562,78.069583,78.457556,77.055338,78.065001,78.452999,77.000104,76.995598,76.99423,0.0,0.0,370668027000.0,363002813000.0,0.0,0.0
0.0002,0.0056,77.044032,77.852092,78.164757,77.04385,77.84837,78.161016,77.000082,76.996496,76.995393,0.0,0.0,293610650000.0,287538941000.0,0.0,0.0
0.0002,0.0057,77.033186,77.646232,77.88651,77.033046,77.643343,77.88357,77.000062,76.997345,76.996497,0.0,0.0,221168545000.0,216594899000.0,0.0,0.0
0.0002,0.0058,77.023788,77.4666,77.642666,77.023685,77.464456,77.640455,77.000045,76.998086,76.997463,0.0,0.0,158438080000.0,155161667000.0,0.0,0.0
0.0002,0.0059,77.016222,77.320864,77.444006,77.016149,77.31934,77.442413,77.00003,76.998686,76.998249,0.0,0.0,107969020000.0,105736279000.0,0.0,0.0
0.0002,0.006,77.010541,77.210578,77.293049,77.010492,77.209539,77.291943,77.00002,76.999139,76.998846,0.0,0.0,70100158800.0,68650525400.0,0.0,0.0
0.0002,0.0061,77.006582,77.133249,77.186885,77.00655,77.132557,77.186133,77.000012,76.999457,76.999266,0.0,0.0,43727823100.0,42823555300.0,0.0,0.0
0.0002,0.0062,77.004117,77.085144,77.120944,77.004095,77.084667,77.120407,77.000008,76.999655,76.999526,0.0,0.0,27302614100.0,26738010800.0,0.0,0.0
0.0002,0.0063,77.003014,77.064448,77.093256,77.002996,77.064046,77.092786,77.000006,76.999741,76.999636,0.0,0.0,19935621500.0,19523363700.0,0.0,0.0
0.0002,0.0064,77.003415,77.07447,77.108719,77.003394,77.073979,77.108137,77.000006,76.999702,76.999577,0.0,0.0,22550390100.0,22084060300.0,0.0,0.0
0.0002,0.0065,77.005883,77.126227,77.182365,77.005848,77.125433,77.181444,77.000011,76.999493,76.999288,0.0,0.0,38896749500.0,38092385800.0,0.0,0.0
0.0002,0.0066,77.011452,77.238811,77.339508,77.011389,77.237434,77.337965,77.000021,76.999034,76.99867,0.0,0.0,75887372900.0,74318063100.0,0.0,0.0
0.0002,0.0067,77.021432,77.435196,77.609752,77.021325,77.4329,77.607266,77.00004,76.99823,76.997603,0.0,0.0,142328976000.0,139385690000.0,0.0,0.0
0.0002,0.0068,77.036859,77.731772,78.012885,77.036689,77.728211,78.009154,77.000069,76.997009,76.996006,0.0,0.0,245235014000.0,240163686000.0,0.0,0.0
0.0002,0.0069,77.057637,78.123254,78.539157,77.05739,78.118157,78.533981,77.000108,76.995391,76.993915,0.0,0.0,384083025000.0,376140395000.0,0.0,0.0
0.0002,0.007,77.081748,78.569764,79.133464,77.081419,78.563036,79.126838,77.000153,76.993543,76.991547,0.0,0.0,545445801000.0,534166277000.0,0.0,0.0
0.0002,0.0071,77.105105,78.996543,79.695361,77.104701,78.988343,79.687532,77.000197,76.991773,76.9893,0.0,0.0,701949109000.0,687433181000.0,0.0,0.0
0.0002,0.0072,77.122487,79.310675,80.106716,77.12203,79.301464,80.098085,77.000229,76.990467,76.987653,0.0,0.0,818508347000.0,801582037000.0,0.0,0.0
0.0002,0.0073,77.129379,79.434467,80.268526,77.128901,79.424869,80.259603,77.000242,76.989952,76.987004,0.0,0.0,864743517000.0,846861089000.0,0.0,0.0
0.0002,0.0074,77.123864,79.33544,80.139097,77.123403,79.326151,80.130408,77.000232,76.990364,76.987523,0.0,0.0,827739461000.0,810622256000.0,0.0,0.0
0.0002,0.0075,77.10748,79.039626,79.751833,77.107069,79.031284,79.743891,77.000201,76.991594,76.989074,0.0,0.0,717861794000.0,703016800000.0,0.0,0.0
0.0002,0.0076,77.084527,78.620783,79.200895,77.084189,78.613875,79.194119,77.000158,76.993331,76.991277,0.0,0.0,564064107000.0,552399566000.0,0.0,0.0
0.0002,0.0077,77.060247,78.171875,78.604107,77.059991,78.166597,78.598766,77.000113,76.99519,76.993656,0.0,0.0,401565518000.0,393261360000.0,0.0,0.0
0.0002,0.0078,77.038916,77.77074,78.065387,77.038739,77.767024,78.061509,77.000073,76.996848,76.995798,0.0,0.0,259014839000.0,253658552000.0,0.0,0.0
0.0002,0.0079,77.022781,77.461135,77.64496,77.022668,77.458729,77.642367,77.000043,76.998123,76.997464,0.0,0.0,151367678000.0,148237476000.0,0.0,0.0
0.0002,0.008,77.012086,77.251026,77.356054,77.01202,77.249597,77.354461,77.000023,76.998984,76.998605,0.0,0.0,80146011600.0,78488635500.0,0.0,0.0
0.0002,0.0081,77.00581,77.124357,77.179352,77.005776,77.12358,77.178455,77.000011,76.9995,76.9993,0.0,0.0,38447751500.0,37652672800.0,0.0,0.0
0.0002,0.0082,77.002532,77.056077,77.082484,77.002515,77.055692,77.082022,77.000005,76.999777,76.99968,0.0,0.0,16710915400.0,16365342700.0,0.0,0.0
0.0002,0.0083,77.001,77.023024,77.034658,77.000992,77.02285,77.034441,77.000002,76.999909,76.999866,0.0,0.0,6580665200.0,6444580610.0,0.0,0.0
0.0002,0.0084,77.000358,77.00861,77.013316,77.000355,77.008538,77.013223,77.000001,76.999966,76.999949,0.0,0.0,2347900100.0,2299346800.0,0.0,0.0
0.0002,0.0085,77.000116,77.002934,77.004682,77.000115,77.002907,77.004646,77.0,76.999989,76.999982,0.0,0.0,758978889.0,743283617.0,0.0,0.0
0.0002,0.0086,77.000034,77.000911,77.001509,77.000034,77.000902,77.001496,77.0,76.999997,76.999994,0.0,0.0,222290058.0,217693220.0,0.0,0.0
0.0002,0.0087,77.000009,77.000258,77.000446,77.000009,77.000255,77.000442,77.0,76.999999,76.999998,0.0,0.0,58986230.8,57766427.5,0.0,0.0
0.0002,0.0088,77.000002,77.000067,77.000121,77.000002,77.000066,77.00012,77.0,77.0,77.0,0.0,0.0,14181478.6,13888213.3,0.0,0.0
0.0002,0.0089,77.0,77.000016,77.00003,77.0,77.000016,77.00003,77.0,77.0,77.0,0.0,0.0,3089104.82,3025223.8,0.0,0.0
0.0002,0.009,77.0,77.000003,77.000007,77.0,77.000003,77.000007,77.0,77.0,77.0,0.0,0.0,609654.857,597047.525,0.0,0.0
0.0002,0.0091,77.0,77.000001,77.000001,77.0,77.000001,77.000001,77.0,77.0,77.0,0.0,0.0,109012.348,106758.032,0.0,0.0
0.0002,0.0092,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,17660.6877,17295.4743,0.0,0.0
0.0002,0.0093,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2592.26736,2538.66067,0.0,0.0
0.0002,0.0094,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,344.740442,337.611396,0.0,0.0
0.0002,0.0095,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,41.5379385,40.6789564,0.0,0.0
0.0002,0.0096,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.53458875,4.44081591,0.0,0.0
0.0002,0.0097,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.448508973,0.43923405,0.0,0.0
0.0002,0.0098,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.0401924637,0.0393613053,0.0,0.0
0.0002,0.0099,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.00326331038,0.00319582689,0.0,0.0
0.0002,0.01,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.000240055908,0.000235091682,0.0,0.0
0.0003,0.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.1254940699999996e-17,3.0608605499999996e-17,0.0,0.0
0.0003,0.0001,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.93404182e-16,3.85268797e-16,0.0,0.0
0.0003,0.0002,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.70891077e-15,4.6115330400000005e-15,0.0,0.0
0.0003,0.0003,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,5.35997969e-14,5.24913821e-14,0.0,0.0
0.0003,0.0004,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,5.80185703e-13,5.68187777e-13,0.0,0.0
0.0003,0.0005,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,5.97216911e-12,5.84866789e-12,0.0,0.0
0.0003,0.0006,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,5.84599402e-11,5.72510202e-11,0.0,0.0
0.0003,0.0007,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,5.44184079e-10,5.32930646e-10,0.0,0.0
0.0003,0.0008,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.81719794e-09,4.71758089e-09,0.0,0.0
0.0003,0.0009,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.05512595e-08,3.97126814e-08,0.0,0.0
0.0003,0.001,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.24620093e-07,3.17907125e-07,0.0,0.0
0.0003,0.0011,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2.47119857e-06,2.42009552e-06,0.0,0.0
0.0003,0.0012,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1.78896188e-05,1.75196711e-05,0.0,0.0
0.0003,0.0013,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.000123156042,0.000120609242,0.0,0.0
0.0003,0.0014,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.000806253394,0.00078958051,0.0,0.0
0.0003,0.0015,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.00501936275,0.00491556504,0.0,0.0
0.0003,0.0016,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.0297157576,0.0291012518,0.0,0.0
0.0003,0.0017,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.167296257,0.163836661,0.0,0.0
0.0003,0.0018,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.895667547,0.877145627,0.0,0.0
0.0003,0.0019,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.56003996,4.4657408,0.0,0.0
0.0003,0.002,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,22.0775894,21.6210368,0.0,0.0
0.0003,0.0021,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,101.647301,99.54529,0.0,0.0
0.0003,0.0022,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,445.042255,435.839022,0.0,0.0
0.0003,0.0023,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1852.96765,1814.64929,0.0,0.0
0.0003,0.0024,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,7336.61322,7184.89603,0.0,0.0
0.0003,0.0025,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,27623.8753,27052.6285,0.0,0.0
0.0003,0.0026,77.0,77.000001,77.000001,77.0,77.000001,77.000001,77.0,77.0,77.0,0.0,0.0,98908.7657,96863.3859,0.0,0.0
0.0003,0.0027,77.000001,77.000002,77.000003,77.000001,77.000002,77.000003,77.0,77.0,77.0,0.0,0.0,336779.893,329815.467,0.0,0.0
0.0003,0.0028,77.000004,77.000007,77.00001,77.000004,77.000007,77.00001,77.0,77.0,77.0,0.0,0.0,1090482.55,1067931.96,0.0,0.0
0.0003,0.0029,77.000013,77.000021,77.000029,77.000013,77.000021,77.000029,77.0,77.0,77.0,0.0,0.0,3357781.9,3288344.79,0.0,0.0
