tn(s),xi(m),T_AgTop_tn_2_xi(K),T_AgTop_tn_1_xi(K),T_AgTop_tn_xi(K),T_supra_tn_2_xi(K),T_supra_tn_1_xi(K),T_supra_tn_xi(K),T_hast_tn_2_xi(K),T_hast_tn_1_xi(K),T_hast_tn_xi(K),Q_Ag_tn_1_xi(W/m3),Q_Ag_tn_xi(W/m3),Q_supra_tn_1_xi(W/m3),Q_supra_tn_xi(W/m3),Q_hast_tn_1_xi(W/m3),Q_hast_tn_xi(W/m3)
0.0002,0.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1164.53134,1173.02,0.0,0.0
0.0002,0.0001,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4965.26214,5001.45559,0.0,0.0
0.0002,0.0002,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,20045.2676,20191.3842,0.0,0.0
0.0002,0.0003,77.0,77.0,77.000001,77.0,77.0,77.000001,77.0,77.0,77.0,0.0,0.0,76623.1867,77181.7186,0.0,0.0
0.0002,0.0004,77.0,77.000001,77.000002,77.0,77.000001,77.000002,77.0,77.0,77.0,0.0,0.0,277323.86,279345.366,0.0,0.0
0.0002,0.0005,77.0,77.000004,77.000006,77.0,77.000004,77.000006,77.0,77.0,77.0,0.0,0.0,950370.482,957298.048,0.0,0.0
0.0002,0.0006,77.0,77.000012,77.000019,77.0,77.000012,77.000019,77.0,77.0,77.0,0.0,0.0,3083736.89,3106215.27,0.0,0.0
0.0002,0.0007,77.000001,77.000035,77.000057,77.000001,77.000035,77.000057,77.0,77.0,77.0,0.0,0.0,9474152.43,9543212.68,0.0,0.0
0.0002,0.0008,77.000004,77.0001,77.000158,77.000004,77.000099,77.000157,77.0,77.0,76.999999,0.0,0.0,27560182.9,27761078.2,0.0,0.0
0.0002,0.0009,77.000011,77.000267,77.000418,77.000011,77.000265,77.000415,77.0,76.999999,76.999998,0.0,0.0,75910612.9,76463950.6,0.0,0.0
0.0002,0.001,77.000029,77.00068,77.001048,77.000029,77.000675,77.001041,77.0,76.999997,76.999996,0.0,0.0,197970999.0,199414076.0,0.0,0.0
0.0002,0.0011,77.000072,77.001642,77.002495,77.000072,77.001631,77.00248,77.0,76.999994,76.99999,0.0,0.0,488854175.0,492417595.0,0.0,0.0
