tn(s),xi(m),T_AgTop_tn_2_xi(K),T_AgTop_tn_1_xi(K),T_AgTop_tn_xi(K),T_supra_tn_2_xi(K),T_supra_tn_1_xi(K),T_supra_tn_xi(K),T_hast_tn_2_xi(K),T_hast_tn_1_xi(K),T_hast_tn_xi(K),Q_Ag_tn_1_xi(W/m3),Q_Ag_tn_xi(W/m3),Q_supra_tn_1_xi(W/m3),Q_supra_tn_xi(W/m3),Q_hast_tn_1_xi(W/m3),Q_hast_tn_xi(W/m3)
0.0002,0.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1.11301767e-09,1.12009386e-09,0.0,0.0
0.0002,0.0001,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1.65675639e-08,1.66728949e-08,0.0,0.0
0.0002,0.0002,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2.27821268e-07,2.29269679e-07,0.0,0.0
0.0002,0.0003,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2.89406905e-06,2.91246856e-06,0.0,0.0
0.0002,0.0004,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.39627247e-05,3.41786483e-05,0.0,0.0
0.0002,0.0005,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.000368192702,0.000370533547,0.0,0.0
0.0002,0.0006,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.00368745595,0.00371089954,0.0,0.0
0.0002,0.0007,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.0341159539,0.0343328516,0.0,0.0
0.0002,0.0008,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.291586364,0.293440172,0.0,0.0
0.0002,0.0009,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2.30226821,2.31690525,0.0,0.0
0.0002,0.001,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,16.7928201,16.8995831,0.0,0.0
0.0002,0.0011,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,113.154119,113.873515,0.0,0.0
0.0002,0.0012,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,704.362318,708.840415,0.0,0.0
0.0002,0.0013,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4050.4276,4076.17885,0.0,0.0
0.0002,0.0014,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,21517.1451,21653.9438,0.0,0.0
0.0002,0.0015,77.0,77.000001,77.000001,77.0,77.000001,77.000001,77.0,77.0,77.0,0.0,0.0,105595.992,106267.336,0.0,0.0
0.0002,0.0016,77.0,77.000002,77.000004,77.0,77.000002,77.000004,77.0,77.0,77.0,0.0,0.0,478728.448,481772.042,0.0,0.0
0.0002,0.0017,77.0,77.000009,77.000016,77.0,77.000009,77.000016,77.0,77.0,77.0,0.0,0.0,2004980.03,2017727.01,0.0,0.0
0.0002,0.0018,77.000001,77.000033,77.000056,77.000001,77.000032,77.000056,77.0,77.0,77.0,0.0,0.0,7757287.35,7806605.56,0.0,0.0
0.0002,0.0019,77.000004,77.000111,77.000185,77.000004,77.000109,77.000184,77.0,77.0,76.999999,0.0,0.0,27726095.9,27902369.0,0.0,0.0
0.0002,0.002,77.000014,77.000349,77.000568,77.000014,77.000345,77.000563,77.0,76.999999,76.999998,0.0,0.0,91547518.5,92129546.6,0.0,0.0
0.0002,0.0021,77.000041,77.001019,77.001617,77.000041,77.00101,77.001605,77.0,76.999996,76.999994,0.0,0.0,279243740.0,281019077.0,0.0,0.0
0.0002,0.0022,77.000116,77.002763,77.004285,77.000116,77.002742,77.004257,77.0,76.999989,76.999984,0.0,0.0,786863371.0,791865982.0,0.0,0.0
0.0002,0.0023,77.000302,77.006945,77.010558,77.0003,77.006895,77.010495,77.000001,76.999973,76.999959,0.0,0.0,2048303110.0,2061325530.0,0.0,0.0
0.0002,0.0024,77.000726,77.016182,77.024172,77.000721,77.016074,77.02404,77.000001,76.999936,76.999906,0.0,0.0,4925702020.0,4957017970.0,0.0,0.0
0.0002,0.0025,77.001609,77.034943,77.051404,77.0016,77.034725,77.051146,77.000003,76.999861,76.9998,0.0,0.0,10942613500.0,11012182900.0,0.0,0.0
0.0002,0.0026,77.003297,77.069918,77.101499,77.003279,77.069514,77.101034,77.000006,76.999719,76.999604,0.0,0.0,22457065100.0,22599839500.0,0.0,0.0
0.0002,0.0027,77.006241,77.129623,77.186031,77.006209,77.128927,77.18525,77.000012,76.999477,76.999272,0.0,0.0,42575910900.0,42846594100.0,0.0,0.0
0.0002,0.0028,77.010915,77.222637,77.316413,77.010863,77.221518,77.31519,77.00002,76.999098,76.99876,0.0,0.0,74568243500.0,75042323200.0,0.0,0.0
0.0002,0.0029,77.017638,77.35424,77.499319,77.017559,77.352563,77.497529,77.000033,76.998559,76.998039,0.0,0.0,120648768000.0,121415812000.0,0.0,0.0
0.0002,0.003,77.026334,77.522108,77.730943,77.026223,77.519763,77.728494,77.000049,76.997871,76.997124,0.0,0.0,180331205000.0,181477689000.0,0.0,0.0
0.0002,0.0031,77.03633,77.712804,77.992481,77.036183,77.709738,77.989338,77.000068,76.997087,76.99609,0.0,0.0,248999164000.0,250582217000.0,0.0,0.0
0.0002,0.0032,77.04631,77.901445,78.249819,77.046129,77.897694,78.246036,77.000087,76.996311,76.99507,0.0,0.0,317617124000.0,319636426000.0,0.0,0.0
0.0002,0.0033,77.054545,78.056039,78.459902,77.054337,78.051745,78.45562,77.000102,76.995674,76.994237,0.0,0.0,374273383000.0,376652886000.0,0.0,0.0
0.0002,0.0034,77.059362,78.146067,78.58199,77.059139,78.141463,78.577426,77.000111,76.995303,76.993753,0.0,0.0,407429986000.0,410020288000.0,0.0,0.0
