tn(s),xi(m),T_AgTop_tn_2_xi(K),T_AgTop_tn_1_xi(K),T_AgTop_tn_xi(K),T_supra_tn_2_xi(K),T_supra_tn_1_xi(K),T_supra_tn_xi(K),T_hast_tn_2_xi(K),T_hast_tn_1_xi(K),T_hast_tn_xi(K),Q_Ag_tn_1_xi(W/m3),Q_Ag_tn_xi(W/m3),Q_supra_tn_1_xi(W/m3),Q_supra_tn_xi(W/m3),Q_hast_tn_1_xi(W/m3),Q_hast_tn_xi(W/m3)
0.0002,0.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2.4346176599999996e-17,2.3988992699999997e-17,0.0,0.0
0.0002,0.0001,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2.8499122900000003e-16,2.80810109e-16,0.0,0.0
0.0002,0.0002,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.1818281600000002e-15,3.13514741e-15,0.0,0.0
0.0002,0.0003,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.388189e-14,3.33848072e-14,0.0,0.0
0.0002,0.0004,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.44116524e-13,3.39067974e-13,0.0,0.0
0.0002,0.0005,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.33343414e-12,3.28452917e-12,0.0,0.0
0.0002,0.0006,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,3.07984112e-11,3.03465663e-11,0.0,0.0
0.0002,0.0007,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2.71404249e-10,2.67422464e-10,0.0,0.0
0.0002,0.0008,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2.2811765e-09,2.24770925e-09,0.0,0.0
0.0002,0.0009,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1.82876248e-08,1.80193262e-08,0.0,0.0
0.0002,0.001,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1.39834521e-07,1.37783002e-07,0.0,0.0
0.0002,0.0011,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1.01984219e-06,1.00488003e-06,0.0,0.0
0.0002,0.0012,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,7.09440781e-06,6.99032542e-06,0.0,0.0
0.0002,0.0013,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,4.70725158e-05,4.63819126e-05,0.0,0.0
0.0002,0.0014,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.00029791381,0.000293543102,0.0,0.0
0.0002,0.0015,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.00179841599,0.00177203134,0.0,0.0
0.0002,0.0016,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.0103554935,0.0102035676,0.0,0.0
0.0002,0.0017,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.0568771668,0.0560427192,0.0,0.0
0.0002,0.0018,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.29798721,0.293615426,0.0,0.0
0.0002,0.0019,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,1.48921192,1.46736362,0.0,0.0
0.0002,0.002,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,7.09940671,6.99525097,0.0,0.0
0.0002,0.0021,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,32.2851346,31.8114778,0.0,0.0
0.0002,0.0022,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,140.057833,138.003038,0.0,0.0
0.0002,0.0023,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,579.624565,571.120865,0.0,0.0
0.0002,0.0024,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,2288.40151,2254.82826,0.0,0.0
0.0002,0.0025,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,8619.3895,8492.93403,0.0,0.0
0.0002,0.0026,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,30973.7529,30519.3355,0.0,0.0
0.0002,0.0027,77.0,77.0,77.000001,77.0,77.0,77.000001,77.0,77.0,77.0,0.0,0.0,106193.997,104636.02,0.0,0.0
0.0002,0.0028,77.0,77.000001,77.000002,77.0,77.000001,77.000002,77.0,77.0,77.0,0.0,0.0,347386.09,342289.572,0.0,0.0
0.0002,0.0029,77.0,77.000004,77.000007,77.0,77.000004,77.000007,77.0,77.0,77.0,0.0,0.0,1084302.84,1068394.98,0.0,0.0
0.0002,0.003,77.0,77.000012,77.000019,77.0,77.000012,77.000019,77.0,77.0,77.0,0.0,0.0,3229504.94,3182124.72,0.0,0.0
0.0002,0.0031,77.000001,77.000033,77.000052,77.000001,77.000033,77.000052,77.0,77.0,77.0,0.0,0.0,9178933.54,9044268.96,0.0,0.0
0.0002,0.0032,77.000004,77.000089,77.000136,77.000004,77.000088,77.000135,77.0,77.0,76.999999,0.0,0.0,24896918.3,24531654.4,0.0,0.0
0.0002,0.0033,77.00001,77.000224,77.000341,77.00001,77.000223,77.000339,77.0,76.999999,76.999999,0.0,0.0,64450292.0,63504738.6,0.0,0.0
0.0002,0.0034,77.000024,77.000543,77.000816,77.000024,77.000539,77.000811,77.0,76.999998,76.999997,0.0,0.0,159243526.0,156907256.0,0.0,0.0
0.0002,0.0035,77.000057,77.001258,77.001869,77.000056,77.001249,77.001858,77.0,76.999995,76.999993,0.0,0.0,375570087.0,370060080.0,0.0,0.0
0.0002,0.0036,77.000127,77.002783,77.004093,77.000126,77.002765,77.004071,77.0,76.999989,76.999984,0.0,0.0,845571727.0,833166303.0,0.0,0.0
0.0002,0.0037,77.000273,77.005885,77.008575,77.000272,77.005848,77.008531,77.000001,76.999976,76.999967,0.0,0.0,1817529560.0,1790864490.0,0.0,0.0
0.0002,0.0038,77.00056,77.011895,77.017188,77.000557,77.011824,77.017104,77.000001,76.999952,76.999933,0.0,0.0,3730172610.0,3675447070.0,0.0,0.0
0.0002,0.0039,77.001096,77.022986,77.032957,77.001091,77.022853,77.032805,77.000002,76.999907,76.999871,0.0,0.0,7310402060.0,7203150800.0,0.0,0.0
0.0002,0.004,77.00205,77.042464,77.060456,77.00204,77.042228,77.060191,77.000004,76.999828,76.999763,0.0,0.0,13682663200.0,13481924100.0,0.0,0.0
0.0002,0.0041,77.003662,77.075005,77.106102,77.003644,77.074605,77.10566,77.000007,76.999696,76.999584,0.0,0.0,24460924100.0,24102056700.0,0.0,0.0
0.0002,0.0042,77.006249,77.126684,77.178164,77.006219,77.126032,77.177455,77.000012,76.999484,76.9993,0.0,0.0,41774121300.0,41161251100.0,0.0,0.0
0.0002,0.0043,77.010188,77.204622,77.286258,77.01014,77.203606,77.285168,77.000019,76.999165,76.998874,0.0,0.0,68161133500.0,67161138300.0,0.0,0.0
0.0002,0.0044,77.015874,77.316109,77.440116,77.015802,77.314588,77.438508,77.00003,76.998708,76.998267,0.0,0.0,106274036000.0,104714885000.0,0.0,0.0
0.0002,0.0045,77.023639,77.467117,77.647562,77.023534,77.464934,77.645283,77.000044,76.998089,76.997447,0.0,0.0,158360544000.0,156037229000.0,0.0,0.0
0.0002,0.0046,77.03365,77.660349,77.911873,77.033506,77.657341,77.908769,77.000063,76.997295,76.996402,0.0,0.0,225562502000.0,222253264000.0,0.0,0.0
0.0002,0.0047,77.045798,77.893194,78.228929,77.045606,77.889213,78.224869,77.000086,76.996337,76.995146,0.0,0.0,307156015000.0,302649715000.0,0.0,0.0
0.0002,0.0048,77.059604,78.156096,78.585454,77.059359,78.151039,78.58035,77.000112,76.995256,76.993732,0.0,0.0,399941086000.0,394073531000.0,0.0,0.0
0.0002,0.0049,77.07419,78.432151,78.958458,77.073891,78.425983,78.952293,77.000139,76.99412,76.992252,0.0,0.0,498023866000.0,490717334000.0,0.0,0.0
0.0002,0.005,77.088337,78.6985,79.316111,77.087985,78.691273,79.30898,77.000165,76.993023,76.990829,0.0,0.0,593187738000.0,584485052000.0,0.0,0.0
0.0002,0.0051,77.100629,78.929025,79.623998,77.100233,78.920889,79.616065,77.000188,76.992075,76.989602,0.0,0.0,675911827000.0,665995492000.0,0.0,0.0
0.0002,0.0052,77.109689,79.098305,79.849471,77.10926,79.089516,79.840964,77.000205,76.991377,76.988703,0.0,0.0,736898649000.0,726087574000.0,0.0,0.0
0.0002,0.0053,77.114425,79.186571,79.966913,77.113979,79.177448,79.958109,77.000214,76.991014,76.988235,0.0,0.0,768783270000.0,757504413000.0,0.0,0.0
0.0002,0.0054,77.114248,79.183324,79.962623,77.113803,79.174212,79.953828,77.000214,76.991027,76.988252,0.0,0.0,767592123000.0,756330742000.0,0.0,0.0
0.0002,0.0055,77.109193,79.089164,79.837377,77.108766,79.080407,79.828897,77.000204,76.991415,76.988752,0.0,0.0,733553246000.0,722791251000.0,0.0,0.0
0.0002,0.0056,77.099905,78.915613,79.606221,77.099511,78.907527,79.59833,77.000187,76.99213,76.989673,0.0,0.0,671030923000.0,661186196000.0,0.0,0.0
0.0002,0.0057,77.087508,78.683076,79.295561,77.08716,78.675907,79.288481,77.000164,76.993087,76.990911,0.0,0.0,587609221000.0,578988378000.0,0.0,0.0
0.0002,0.0058,77.073383,78.416998,78.938101,77.073086,78.410889,78.931991,77.000137,76.994182,76.992332,0.0,0.0,492589160000.0,485362361000.0,0.0,0.0
0.0002,0.0059,77.058914,78.143029,78.567782,77.058672,78.138025,78.562728,77.00011,76.995309,76.993802,0.0,0.0,395307923000.0,389508341000.0,0.0,0.0
0.0002,0.006,77.045282,77.883275,78.215418,77.045092,77.879335,78.2114,77.000085,76.996378,76.995199,0.0,0.0,303692476000.0,299236989000.0,0.0,0.0
0.0002,0.0061,77.033318,77.653838,77.902906,77.033175,77.650859,77.899832,77.000062,76.997321,76.996437,0.0,0.0,223338329000.0,220061722000.0,0.0,0.0
0.0002,0.0062,77.023467,77.46363,77.642672,77.023363,77.461465,77.640412,77.000044,76.998103,76.997467,0.0,0.0,157215753000.0,154909233000.0,0.0,0.0
0.0002,0.0063,77.015821,77.314896,77.438326,77.015749,77.313384,77.436729,77.00003,76.998713,76.998274,0.0,0.0,105924413000.0,104370391000.0,0.0,0.0
0.0002,0.0064,77.010208,77.204848,77.286456,77.01016,77.203834,77.285369,77.000019,76.999164,76.998873,0.0,0.0,68299685100.0,67297657100.0,0.0,0.0
