83.3	3.489891e+028
83.4	3.172531e+028
83.5	2.884682e+028
83.6	2.623542e+028
83.7	2.386578e+028
83.8	2.171503e+028
83.9	1.976251e+028
84.0	1.798955e+028
84.1	1.637927e+028
84.2	1.491642e+028
84.3	1.358721e+028
84.4	1.237916e+028
84.5	1.128097e+028
84.6	1.028245e+028
84.7	9.374339e+027
84.8	8.548277e+027
84.9	7.796685e+027
85.0	7.112701e+027
85.1	6.490108e+027
85.2	5.923273e+027
85.3	5.407092e+027
85.4	4.936937e+027
85.5	4.508613e+027
85.6	4.118315e+027
85.7	3.762591e+027
85.8	3.438310e+027
85.9	3.142630e+027
86.0	2.872972e+027
86.1	2.626995e+027
86.2	2.402572e+027
86.3	2.197772e+027
86.4	2.010839e+027
86.5	1.840181e+027
86.6	1.684348e+027
86.7	1.542024e+027
86.8	1.412009e+027
86.9	1.293217e+027
87.0	1.184655e+027
87.1	1.085423e+027
87.2	9.947012e+026
87.3	9.117423e+026
87.4	8.358672e+026
87.5	7.664570e+026
87.6	7.029485e+026
87.7	6.448281e+026
87.8	5.916283e+026
87.9	5.429230e+026
88.0	4.983236e+026
88.1	4.574760e+026
88.2	4.200573e+026
88.3	3.857731e+026
88.4	3.543547e+026
88.5	3.255569e+026
88.6	2.991561e+026
88.7	2.749482e+026
88.8	2.527467e+026
88.9	2.323816e+026
89.0	2.136973e+026
89.1	1.965519e+026
89.2	1.808156e+026
89.3	1.663700e+026
89.4	1.531068e+026
89.5	1.409267e+026
89.6	1.297394e+026
89.7	1.194620e+026
89.8	1.100188e+026
89.9	1.013404e+026
90.0	9.336339e+025
90.1	8.602981e+025
90.2	7.928651e+025
90.3	7.308486e+025
90.4	6.738030e+025
90.5	6.213204e+025
90.6	5.730273e+025
90.7	5.285812e+025
90.8	4.876683e+025
90.9	4.500010e+025
91.0	4.153158e+025
91.1	3.833708e+025
91.2	3.539445e+025
91.3	3.268334e+025
91.4	3.018510e+025
91.5	2.788262e+025
91.6	2.576018e+025
91.7	2.380338e+025
91.8	2.199896e+025
91.9	2.033478e+025
92.0	1.879967e+025
92.1	1.738338e+025
92.2	1.607650e+025
92.3	1.487035e+025
92.4	1.375700e+025
92.5	1.272912e+025
